Field1,Field2,Field3,Field4,Field5
1361,B,2,2,5
1362,B,2,2,5
1363,B,2,2,5
1364,B,2,2,5
1365,B,2,2,5
1366,B,2,2,5
1367,B,2,2,5
1368,B,2,2,5
1369,B,2,2,5
1370,B,2,2,5
1371,B,2,2,5
1372,B,2,2,5
1373,B,2,2,5
1374,B,2,2,5
1375,B,2,2,5
1376,B,2,2,5
1377,B,2,2,5
1378,B,2,2,5
1379,B,2,2,5
1380,B,2,2,5
1381,B,2,2,5
1382,B,2,2,5
1383,B,2,2,5
1384,B,2,2,5
1385,B,2,2,5
1386,B,2,2,5
1387,B,2,2,5
1388,B,2,2,5
1389,B,2,2,5
1390,B,2,2,5
1391,B,2,2,5
1392,B,2,2,5
1393,B,2,2,5
1394,B,2,2,5
1395,B,2,2,5
1396,B,2,2,5
1397,B,2,2,5
1398,B,2,2,5
1399,B,2,2,5
1400,B,2,2,5
1401,B,2,2,5
1402,B,2,2,5
1403,B,2,2,5
1404,B,2,2,5
1405,B,2,2,5
1406,B,2,2,5
1407,B,2,2,5
1408,B,2,2,5
1409,B,2,2,5
1410,B,2,2,5
1411,B,2,2,5
1412,B,2,2,5
1413,B,2,2,5
1414,B,2,2,5
1415,B,2,2,5
1416,B,2,2,5
1417,B,2,2,5
1418,B,2,2,5
1419,B,2,2,5
1420,B,2,2,5
1421,B,2,2,5
1422,B,2,2,5
1423,B,2,2,5
1424,B,2,2,5
1425,B,2,2,5
1426,B,2,2,5
1427,B,2,2,5
1428,B,2,2,5
1429,B,2,2,5
1430,B,2,2,5
1431,B,2,2,5
1432,B,2,2,5
1433,B,2,2,5
1434,B,2,2,5
1435,B,2,2,5
1436,B,2,2,5
1437,B,2,2,5
1438,B,2,2,5
1439,B,2,2,5
1440,B,2,2,5
1441,B,2,2,5
1442,B,2,2,5
1443,B,2,2,5
1444,B,2,2,5
1445,B,2,2,5
1446,B,2,2,5
1447,B,2,2,5
1448,B,2,2,5
1449,B,2,2,5
1450,B,2,2,5
1451,B,2,2,5
1452,B,2,2,5
1453,B,2,2,5
1454,B,2,2,5
1455,B,2,2,5
1456,B,2,2,5
1457,B,2,2,5
1458,B,2,2,5
1459,B,2,2,5
1460,B,2,2,5
1461,B,2,2,5
1462,B,2,2,5
1463,B,2,2,5
1464,B,2,2,5
1465,B,2,2,5
1466,B,2,2,5
1467,B,2,2,5
1468,B,2,2,5
1469,B,2,2,5
1470,B,2,2,5
1471,B,2,2,5
1472,B,2,2,5
1473,B,2,2,5
1474,B,2,2,5
1475,B,2,2,5
1476,B,2,2,5
1477,B,2,2,5
1478,B,2,2,5
1479,B,2,2,5
1480,B,2,2,5
1481,B,2,2,5
1482,B,2,2,5
1483,B,2,2,5
1484,B,2,2,5
1485,B,2,2,5
1486,B,2,2,5
1487,B,2,2,5
1488,B,2,2,5
1489,B,2,2,5
1490,B,2,2,5
1491,B,2,2,5
1492,B,2,2,5
1493,B,2,2,5
1494,B,2,2,5
1495,B,2,2,5
1496,B,2,2,5
1497,B,2,2,5
1498,B,2,2,5
1499,B,2,2,5
1500,B,2,2,5
1501,B,2,2,5
1502,B,2,2,5
1503,B,2,2,5
1504,B,2,2,5
1505,B,2,2,5
1506,B,2,2,5
1507,B,2,2,5
1508,B,2,2,5
1509,B,2,2,5
1510,B,2,2,5
1511,B,2,2,5
1512,B,2,2,5
1513,B,2,2,5
1514,B,2,2,5
1515,B,2,2,5
1516,B,2,2,5
1517,B,2,2,5
1518,B,2,2,5
1519,B,2,2,5
1520,B,2,2,5
1521,B,2,2,5
1522,B,2,2,5
1523,B,2,2,5
1524,B,2,2,5
1525,B,2,2,5
1526,B,2,2,5
1527,B,2,2,5
1528,B,2,2,5
1529,B,2,2,5
1530,B,2,2,5
1531,B,2,2,5
1532,B,2,2,5
1533,B,2,2,5
1534,B,2,2,5
1535,B,2,2,5
1536,B,2,2,5
1537,B,2,2,5
1538,B,2,2,5
1539,B,2,2,5
1540,B,2,2,5
1541,B,2,2,5
1542,B,2,2,5
1543,B,2,2,5
1544,B,2,2,5
1545,B,2,2,5
1546,B,2,2,5
1547,B,2,2,5
1548,B,2,2,5
1549,B,2,2,5
1550,B,2,2,5
1551,B,2,2,5
1552,B,2,2,5
1553,B,2,2,5
1554,B,2,2,5
1555,B,2,2,5
1556,B,2,2,5
1557,B,2,2,5
1558,B,2,2,5
1559,B,2,2,5
1560,B,2,2,5
1561,B,2,2,5
1562,B,2,2,5
1563,B,2,2,5
1564,B,2,2,5
1565,B,2,2,5
1566,B,2,2,5
1567,B,2,2,5
1568,B,2,2,5
1569,B,2,2,5
1570,B,2,2,5
1571,B,2,2,5
1572,B,2,2,5
1573,B,2,2,5
1574,B,2,2,5
1575,B,2,2,5
1576,B,2,2,5
1577,B,2,2,5
1578,B,2,2,5
1579,B,2,2,5
1580,B,2,2,5
1581,B,2,2,5
1582,B,2,2,5
1583,B,2,2,5
1584,B,2,2,5
1585,B,2,2,5
1586,B,2,2,5
1587,B,2,2,5
1588,B,2,2,5
1589,B,2,2,5
1590,B,2,2,5
1591,B,2,2,5
1592,B,2,2,5
1593,B,2,2,5
1594,B,2,2,5
1595,B,2,2,5
1596,B,2,2,5
1597,B,2,2,5
1598,B,2,2,5
1599,B,2,2,5
1600,B,2,2,5
1601,B,2,2,5
1602,B,2,2,5
1603,B,2,2,5
1604,B,2,2,5
1605,B,2,2,5
1606,B,2,2,5
1607,B,2,2,5
1608,B,2,2,5
1609,B,2,2,5
1610,B,2,2,5
1611,B,2,2,5
1612,B,2,2,5
1613,B,2,2,5
1614,B,2,2,5
1615,B,2,2,5
1616,B,2,2,5
1617,B,2,2,5
1618,B,2,2,5
1619,B,2,2,5
1620,B,2,2,5
1621,B,2,2,5
1622,B,2,2,5
1623,B,2,2,5
1624,B,2,2,5
1625,B,2,2,5
1626,B,2,2,5
1627,B,2,2,5
1628,B,2,2,5
1629,B,2,2,5
1630,B,2,2,5
1631,B,2,2,5
1632,B,2,2,5
1633,B,2,2,5
1634,B,2,2,5
1635,B,2,2,5
1636,B,2,2,5
1637,B,2,2,5
1638,B,2,2,5
1639,B,2,2,5
1640,B,2,2,5
1641,B,2,2,5
1642,B,2,2,5
1643,B,2,2,5
1644,B,2,2,5
1645,B,2,2,5
1646,B,2,2,5
1647,B,2,2,5
1648,B,2,2,5
1649,B,2,2,5
1650,B,2,2,5
1651,B,2,2,5
1652,B,2,2,5
1653,B,2,2,5
1654,B,2,2,5
1655,B,2,2,5
1656,B,2,2,5
1657,B,2,2,5
1658,B,2,2,5
1659,B,2,2,5
1660,B,2,2,5
1661,B,2,2,5
1662,B,2,2,5
1663,B,2,2,5
1664,B,2,2,5
1665,B,2,2,5
1666,B,2,2,5
1667,B,2,2,5
1668,B,2,2,5
1669,B,2,2,5
1670,B,2,2,5
1671,B,2,2,5
1672,B,2,2,5
1673,B,2,2,5
1674,B,2,2,5
1675,B,2,2,5
1676,B,2,2,5
1677,B,2,2,5
1678,B,2,2,5
1679,B,2,2,5
1680,B,2,2,5
1681,B,2,2,5
1682,B,2,2,5
1683,B,2,2,5
1684,B,2,2,5
1685,B,2,2,5
1686,B,2,2,5
1687,B,2,2,5
1688,B,2,2,5
1689,B,2,2,5
1690,B,2,2,5
1691,B,2,2,5
1692,B,2,2,5
1693,B,2,2,5
1694,B,2,2,5
1695,B,2,2,5
1696,B,2,2,5
1697,B,2,2,5
1698,B,2,2,5
1699,B,2,2,5
1700,B,2,2,5
1701,B,2,2,5
1702,B,2,2,5
1703,B,2,2,5
1704,B,2,2,5
1705,B,2,2,5
1706,B,2,2,5
1707,B,2,2,5
1708,B,2,2,5
1709,B,2,2,5
1710,B,2,2,5
1711,B,2,2,5
1712,B,2,2,5
1713,B,2,2,5
1714,B,2,2,5
1715,B,2,2,5
1716,B,2,2,5
1717,B,2,2,5
1718,B,2,2,5
1719,B,2,2,5
1720,B,2,2,5
1721,B,2,2,5
1722,B,2,2,5
1723,B,2,2,5
1724,B,2,2,5
1725,B,2,2,5
1726,B,2,2,5
1727,B,2,2,5
1728,B,2,2,5
1729,B,2,2,5
1730,B,2,2,5
1731,B,2,2,5
1732,B,2,2,5
1733,B,2,2,5
1734,B,2,2,5
1735,B,2,2,5
1736,B,2,2,5
1737,B,2,2,5
1738,B,2,2,5
1739,B,2,2,5
1740,B,2,2,5
1741,B,2,2,5
1742,B,2,2,5
1743,B,2,2,5
1744,B,2,2,5
1745,B,2,2,5
1746,B,2,2,5
1747,B,2,2,5
1748,B,2,2,5
1749,B,2,2,5
1750,B,2,2,5
1751,B,2,2,5
1752,B,2,2,5
1753,B,2,2,5
1754,B,2,2,5
1755,B,2,2,5
1756,B,2,2,5
1757,B,2,2,5
1758,B,2,2,5
1759,B,2,2,5
1760,B,2,2,5
1761,B,2,2,5
1762,B,2,2,5
1763,B,2,2,5
1764,B,2,2,5
1765,B,2,2,5
1766,B,2,2,5
1767,B,2,2,5
1768,B,2,2,5
1769,B,2,2,5
1770,B,2,2,5
1771,B,2,2,5
1772,B,2,2,5
1773,B,2,2,5
1774,B,2,2,5
1775,B,2,2,5
1776,B,2,2,5
1777,B,2,2,5
1778,B,2,2,5
1779,B,2,2,5
1780,B,2,2,5
1781,B,2,2,5
1782,B,2,2,5
1783,B,2,2,5
1784,B,2,2,5
1785,B,2,2,5
1786,B,2,2,5
1787,B,2,2,5
1788,B,2,2,5
1789,B,2,2,5
1790,B,2,2,5
1791,B,2,2,5
1792,B,2,2,5
1793,B,2,2,5
1794,B,2,2,5
1795,B,2,2,5
1796,B,2,2,5
1797,B,2,2,5
1798,B,2,2,5
1799,B,2,2,5
1800,B,2,2,5
1801,B,2,2,5
1802,B,2,2,5
1803,B,2,2,5
1804,B,2,2,5
1805,B,2,2,5
1806,B,2,2,5
1807,B,2,2,5
1808,B,2,2,5
1809,B,2,2,5
1810,B,2,2,5
1811,B,2,2,5
1812,B,2,2,5
1813,B,2,2,5
1814,B,2,2,5
1815,B,2,2,5
1816,B,2,2,5
1817,B,2,2,5
1818,B,2,2,5
1819,B,2,2,5
1820,B,2,2,5
1821,B,2,2,5
1822,B,2,2,5
1823,B,2,2,5
1824,B,2,2,5
1825,B,2,2,5
1826,B,2,2,5
1827,B,2,2,5
1828,B,2,2,5
1829,B,2,2,5
1830,B,2,2,5
1831,B,2,2,5
1832,B,2,2,5
1833,B,2,2,5
1834,B,2,2,5
1835,B,2,2,5
1836,B,2,2,5
1837,B,2,2,5
1838,B,2,2,5
1839,B,2,2,5
1840,B,2,2,5
1841,B,2,2,5
1842,B,2,2,5
1843,B,2,2,5
1844,B,2,2,5
1845,B,2,2,5
1846,B,2,2,5
1847,B,2,2,5
1848,B,2,2,5
1849,B,2,2,5
1850,B,2,2,5
1851,B,2,2,5
1852,B,2,2,5
1853,B,2,2,5
1854,B,2,2,5
1855,B,2,2,5
1856,B,2,2,5
1857,B,2,2,5
1858,B,2,2,5
1859,B,2,2,5
1860,B,2,2,5
1861,B,2,2,5
1862,B,2,2,5
1863,B,2,2,5
1864,B,2,2,5
1865,B,2,2,5
1866,B,2,2,5
1867,B,2,2,5
1868,B,2,2,5
1869,B,2,2,5
1870,B,2,2,5
1871,B,2,2,5
1872,B,2,2,5
1873,B,2,2,5
1874,B,2,2,5
1875,B,2,2,5
1876,B,2,2,5
1877,B,2,2,5
1878,B,2,2,5
1879,B,2,2,5
1880,B,2,2,5
1881,B,2,2,5
1882,B,2,2,5
1883,B,2,2,5
1884,B,2,2,5
1885,B,2,2,5
1886,B,2,2,5
1887,B,2,2,5
1888,B,2,2,5
1889,B,2,2,5
1890,B,2,2,5
1891,B,2,2,5
1892,B,2,2,5
1893,B,2,2,5
1894,B,2,2,5
1895,B,2,2,5
1896,B,2,2,5
1897,B,2,2,5
1898,B,2,2,5
1899,B,2,2,5
1900,B,2,2,5
1901,B,2,2,5
1902,B,2,2,5
1903,B,2,2,5
1904,B,2,2,5
1905,B,2,2,5
1906,B,2,2,5
1907,B,2,2,5
1908,B,2,2,5
1909,B,2,2,5
1910,B,2,2,5
1911,B,2,2,5
1912,B,2,2,5
1913,B,2,2,5
1914,B,2,2,5
1915,B,2,2,5
1916,B,2,2,5
1917,B,2,2,5
1918,B,2,2,5
1919,B,2,2,5
1920,B,2,2,5
1921,B,2,2,5
1922,B,2,2,5
1923,B,2,2,5
1924,B,2,2,5
1925,B,2,2,5
1926,B,2,2,5
1927,B,2,2,5
1928,B,2,2,5
1929,B,2,2,5
1930,B,2,2,5
1931,B,2,2,5
1932,B,2,2,5
1933,B,2,2,5
1934,B,2,2,5
1935,B,2,2,5
1936,B,2,2,5
1937,B,2,2,5
1938,B,2,2,5
1939,B,2,2,5
1940,B,2,2,5
1941,B,2,2,5
1942,B,2,2,5
1943,B,2,2,5
1944,B,2,2,5
1945,B,2,2,5
1946,B,2,2,5
1947,B,2,2,5
1948,B,2,2,5
1949,B,2,2,5
1950,B,2,2,5
1951,B,2,2,5
1952,B,2,2,5
1953,B,2,2,5
1954,B,2,2,5
1955,B,2,2,5
1956,B,2,2,5
1957,B,2,2,5
1958,B,2,2,5
1959,B,2,2,5
1960,B,2,2,5
1961,B,2,2,5
1962,B,2,2,5
1963,B,2,2,5
1964,B,2,2,5
1965,B,2,2,5
1966,B,2,2,5
1967,B,2,2,5
1968,B,2,2,5
1969,B,2,2,5
1970,B,2,2,5
1971,B,2,2,5
1972,B,2,2,5
1973,B,2,2,5
1974,B,2,2,5
1975,B,2,2,5
1976,B,2,2,5
1977,B,2,2,5
1978,B,2,2,5
1979,B,2,2,5
1980,B,2,2,5
1981,B,2,2,5
1982,B,2,2,5
1983,B,2,2,5
1984,B,2,2,5
1985,B,2,2,5
1986,B,2,2,5
1987,B,2,2,5
1988,B,2,2,5
1989,B,2,2,5
1990,B,2,2,5
1991,B,2,2,5
1992,B,2,2,5
1993,B,2,2,5
1994,B,2,2,5
1995,B,2,2,5
1996,B,2,2,5
1997,B,2,2,5
1998,B,2,2,5
1999,B,2,2,5
2000,B,2,2,5
2001,B,2,2,5
2002,B,2,2,5
2003,B,2,2,5
2004,B,2,2,5
2005,B,2,2,5
2006,B,2,2,5
2007,B,2,2,5
2008,B,2,2,5
2009,B,2,2,5
2010,B,2,2,5
2011,B,2,2,5
2012,B,2,2,5
2013,B,2,2,5
2014,B,2,2,5
2015,B,2,2,5
2016,B,2,2,5
2017,B,2,2,5
2018,B,2,2,5
2019,B,2,2,5
2020,B,2,2,5
2021,B,2,2,5
2022,B,2,2,5
2023,B,2,2,5
2024,B,2,2,5
2025,B,2,2,5
2026,B,2,2,5
2027,B,2,2,5
2028,B,2,2,5
2029,B,2,2,5
2030,B,2,2,5
2031,B,2,2,5
2032,B,2,2,5
2033,B,2,2,5
2034,B,2,2,5
2035,B,2,2,5
2036,B,2,2,5
2037,B,2,2,5
2038,B,2,2,5
2039,B,2,2,5
2040,B,2,2,5
2041,B,2,2,5
2042,B,2,2,5
2043,B,2,2,5
2044,B,2,2,5
2045,B,2,2,5
2046,B,2,2,5
2047,B,2,2,5
2048,B,2,2,5
2049,B,2,2,5
2050,B,2,2,5
2051,B,2,2,5
2052,B,2,2,5
2053,B,2,2,5
2054,B,2,2,5
2055,B,2,2,5
2056,B,2,2,5
2057,B,2,2,5
2058,B,2,2,5
2059,B,2,2,5
2060,B,2,2,5
2061,B,2,2,5
2062,B,2,2,5
2063,B,2,2,5
2064,B,2,2,5
2065,B,2,2,5
2066,B,2,2,5
2067,B,2,2,5
2068,B,2,2,5
2069,B,2,2,5
2070,B,2,2,5
2071,B,2,2,5
2072,B,2,2,5
2073,B,2,2,5
2074,B,2,2,5
2075,B,2,2,5
2076,B,2,2,5
2077,B,2,2,5
2078,B,2,2,5
2079,B,2,2,5
2080,B,2,2,5
2081,B,2,2,5
2082,B,2,2,5
2083,B,2,2,5
2084,B,2,2,5
2085,B,2,2,5
2086,B,2,2,5
2087,B,2,2,5
2088,B,2,2,5
2089,B,2,2,5
2090,B,2,2,5
2091,B,2,2,5
2092,B,2,2,5
2093,B,2,2,5
2094,B,2,2,5
2095,B,2,2,5
2096,B,2,2,5
2097,B,2,2,5
2098,B,2,2,5
2099,B,2,2,5
2100,B,2,2,5
2101,B,2,2,5
2102,B,2,2,5
2103,B,2,2,5
2104,B,2,2,5
2105,B,2,2,5
2106,B,2,2,5
2107,B,2,2,5
2108,B,2,2,5
2109,B,2,2,5
2110,B,2,2,5
2111,B,2,2,5
2112,B,2,2,5
2113,B,2,2,5
2114,B,2,2,5
2115,B,2,2,5
2116,B,2,2,5
2117,B,2,2,5
2118,B,2,2,5
2119,B,2,2,5
2120,B,2,2,5
2121,B,2,2,5
2122,B,2,2,5
2123,B,2,2,5
2124,B,2,2,5
2125,B,2,2,5
2126,B,2,2,5
2127,B,2,2,5
2128,B,2,2,5
2129,B,2,2,5
2130,B,2,2,5
2131,B,2,2,5
2132,B,2,2,5
2133,B,2,2,5
2134,B,2,2,5
2135,B,2,2,5
2136,B,2,2,5
2137,B,2,2,5
2138,B,2,2,5
2139,B,2,2,5
2140,B,2,2,5
2141,B,2,2,5
2142,B,2,2,5
2143,B,2,2,5
2144,B,2,2,5
2145,B,2,2,5
2146,B,2,2,5
2147,B,2,2,5
2148,B,2,2,5
2149,B,2,2,5
2150,B,2,2,5
2151,B,2,2,5
2152,B,2,2,5
2153,B,2,2,5
2154,B,2,2,5
2155,B,2,2,5
2156,B,2,2,5
2157,B,2,2,5
2158,B,2,2,5
2159,B,2,2,5
2160,B,2,2,5
2161,B,2,2,5
2162,B,2,2,5
2163,B,2,2,5
2164,B,2,2,5
2165,B,2,2,5
2166,B,2,2,5
2167,B,2,2,5
2168,B,2,2,5
2169,B,2,2,5
2170,B,2,2,5
2171,B,2,2,5
2172,B,2,2,5
2173,B,2,2,5
2174,B,2,2,5
2175,B,2,2,5
2176,B,2,2,5
2177,B,2,2,5
2178,B,2,2,5
2179,B,2,2,5
2180,B,2,2,5
2181,B,2,2,5
2182,B,2,2,5
2183,B,2,2,5
2184,B,2,2,5
2185,B,2,2,5
2186,B,2,2,5
2187,B,2,2,5
2188,B,2,2,5
2189,B,2,2,5
2190,B,2,2,5
2191,B,2,2,5
2192,B,2,2,5
2193,B,2,2,5
2194,B,2,2,5
2195,B,2,2,5
2196,B,2,2,5
2197,B,2,2,5
2198,B,2,2,5
2199,B,2,2,5
2200,B,2,2,5
2201,B,2,2,5
2202,B,2,2,5
2203,B,2,2,5
2204,B,2,2,5
2205,B,2,2,5
2206,B,2,2,5
2207,B,2,2,5
2208,B,2,2,5
2209,B,2,2,5
2210,B,2,2,5
2211,B,2,2,5
2212,B,2,2,5
2213,B,2,2,5
2214,B,2,2,5
2215,B,2,2,5
2216,B,2,2,5
2217,B,2,2,5
2218,B,2,2,5
2219,B,2,2,5
2220,B,2,2,5
2221,B,2,2,5
2222,B,2,2,5
2223,B,2,2,5
2224,B,2,2,5
2225,B,2,2,5
2226,B,2,2,5
2227,B,2,2,5
2228,B,2,2,5
2229,B,2,2,5
2230,B,2,2,5
2231,B,2,2,5
2232,B,2,2,5
2233,B,2,2,5
2234,B,2,2,5
2235,B,2,2,5
2236,B,2,2,5
2237,B,2,2,5
2238,B,2,2,5
2239,B,2,2,5
2240,B,2,2,5
2241,B,2,2,5
2242,B,2,2,5
2243,B,2,2,5
2244,B,2,2,5
2245,B,2,2,5
2246,B,2,2,5
2247,B,2,2,5
2248,B,2,2,5
2249,B,2,2,5
2250,B,2,2,5
2251,B,2,2,5
2252,B,2,2,5
2253,B,2,2,5
2254,B,2,2,5
2255,B,2,2,5
2256,B,2,2,5
2257,B,2,2,5
2258,B,2,2,5
2259,B,2,2,5
2260,B,2,2,5
2261,B,2,2,5
2262,B,2,2,5
2263,B,2,2,5
2264,B,2,2,5
2265,B,2,2,5
2266,B,2,2,5
2267,B,2,2,5
2268,B,2,2,5
2269,B,2,2,5
2270,B,2,2,5
2271,B,2,2,5
2272,B,2,2,5
2273,B,2,2,5
2274,B,2,2,5
2275,B,2,2,5
2276,B,2,2,5
2277,B,2,2,5
2278,B,2,2,5
2279,B,2,2,5
2280,B,2,2,5
2281,B,2,2,5
2282,B,2,2,5
2283,B,2,2,5
2284,B,2,2,5
2285,B,2,2,5
2286,B,2,2,5
2287,B,2,2,5
2288,B,2,2,5
2289,B,2,2,5
2290,B,2,2,5
2291,B,2,2,5
2292,B,2,2,5
2293,B,2,2,5
2294,B,2,2,5
2295,B,2,2,5
2296,B,2,2,5
2297,B,2,2,5
2298,B,2,2,5
2299,B,2,2,5
2300,B,2,2,5
2301,B,2,2,5
2302,B,2,2,5
2303,B,2,2,5
2304,B,2,2,5
2305,B,2,2,5
2306,B,2,2,5
2307,B,2,2,5
2308,B,2,2,5
2309,B,2,2,5
2310,B,2,2,5
2311,B,2,2,5
2312,B,2,2,5
2313,B,2,2,5
2314,B,2,2,5
2315,B,2,2,5
2316,B,2,2,5
2317,B,2,2,5
2318,B,2,2,5
2319,B,2,2,5
2320,B,2,2,5
2321,B,2,2,5
2322,B,2,2,5
2323,B,2,2,5
2324,B,2,2,5
2325,B,2,2,5
2326,B,2,2,5
2327,B,2,2,5
2328,B,2,2,5
2329,B,2,2,5
2330,B,2,2,5
2331,B,2,2,5
2332,B,2,2,5
2333,B,2,2,5
2334,B,2,2,5
2335,B,2,2,5
2336,B,2,2,5
2337,B,2,2,5
2338,B,2,2,5
2339,B,2,2,5
2340,B,2,2,5
2341,B,2,2,5
2342,B,2,2,5
2343,B,2,2,5
2344,B,2,2,5
2345,B,2,2,5
2346,B,2,2,5
2347,B,2,2,5
2348,B,2,2,5
2349,B,2,2,5
2350,B,2,2,5
2351,B,2,2,5
2352,B,2,2,5
2353,B,2,2,5
2354,B,2,2,5
2355,B,2,2,5
2356,B,2,2,5
2357,B,2,2,5
2358,B,2,2,5
2359,B,2,2,5
2360,B,2,2,5
2361,B,2,2,5
2362,B,2,2,5
2363,B,2,2,5
2364,B,2,2,5
2365,B,2,2,5
2366,B,2,2,5
2367,B,2,2,5
2368,B,2,2,5
2369,B,2,2,5
2370,B,2,2,5
2371,B,2,2,5
2372,B,2,2,5
2373,B,2,2,5
2374,B,2,2,5
2375,B,2,2,5
2376,B,2,2,5
2377,B,2,2,5
2378,B,2,2,5
2379,B,2,2,5
2380,B,2,2,5
2381,B,2,2,5
2382,B,2,2,5
2383,B,2,2,5
2384,B,2,2,5
2385,B,2,2,5
2386,B,2,2,5
2387,B,2,2,5
2388,B,2,2,5
2389,B,2,2,5
2390,B,2,2,5
2391,B,2,2,5
2392,B,2,2,5
2393,B,2,2,5
2394,B,2,2,5
2395,B,2,2,5
2396,B,2,2,5
2397,B,2,2,5
2398,B,2,2,5
2399,B,2,2,5
2400,B,2,2,5
2401,B,2,2,5
2402,B,2,2,5
2403,B,2,2,5
2404,B,2,2,5
2405,B,2,2,5
2406,B,2,2,5
2407,B,2,2,5
2408,B,2,2,5
2409,B,2,2,5
2410,B,2,2,5
2411,B,2,2,5
2412,B,2,2,5
2413,B,2,2,5
2414,B,2,2,5
2415,B,2,2,5
2416,B,2,2,5
2417,B,2,2,5
2418,B,2,2,5
2419,B,2,2,5
2420,B,2,2,5
2421,B,2,2,5
2422,B,2,2,5
2423,B,2,2,5
2424,B,2,2,5
2425,B,2,2,5
2426,B,2,2,5
2427,B,2,2,5
2428,B,2,2,5
2429,B,2,2,5
2430,B,2,2,5
2431,B,2,2,5
2432,B,2,2,5
2433,B,2,2,5
2434,B,2,2,5
2435,B,2,2,5
2436,B,2,2,5
2437,B,2,2,5
2438,B,2,2,5
2439,B,2,2,5
2440,B,2,2,5
2441,B,2,2,5
2442,B,2,2,5
2443,B,2,2,5
2444,B,2,2,5
2445,B,2,2,5
2446,B,2,2,5
2447,B,2,2,5
2448,B,2,2,5
2449,B,2,2,5
2450,B,2,2,5
2451,B,2,2,5
2452,B,2,2,5
2453,B,2,2,5
2454,B,2,2,5
2455,B,2,2,5
2456,B,2,2,5
2457,B,2,2,5
2458,B,2,2,5
2459,B,2,2,5
2460,B,2,2,5
2461,B,2,2,5
2462,B,2,2,5
2463,B,2,2,5
2464,B,2,2,5
2465,B,2,2,5
2466,B,2,2,5
2467,B,2,2,5
2468,B,2,2,5
2469,B,2,2,5
2470,B,2,2,5
2471,B,2,2,5
2472,B,2,2,5
2473,B,2,2,5
2474,B,2,2,5
2475,B,2,2,5
2476,B,2,2,5
2477,B,2,2,5
2478,B,2,2,5
2479,B,2,2,5
2480,B,2,2,5
2481,B,2,2,5
2482,B,2,2,5
2483,B,2,2,5
2484,B,2,2,5
2485,B,2,2,5
2486,B,2,2,5
2487,B,2,2,5
2488,B,2,2,5
2489,B,2,2,5
2490,B,2,2,5
2491,B,2,2,5
2492,B,2,2,5
2493,B,2,2,5
2494,B,2,2,5
2495,B,2,2,5
2496,B,2,2,5
2497,B,2,2,5
2498,B,2,2,5
2499,B,2,2,5
2500,B,2,2,5
2501,B,2,2,5
2502,B,2,2,5
2503,B,2,2,5
2504,B,2,2,5
2505,B,2,2,5
2506,B,2,2,5
2507,B,2,2,5
2508,B,2,2,5
2509,B,2,2,5
2510,B,2,2,5
2511,B,2,2,5
2512,B,2,2,5
2513,B,2,2,5
2514,B,2,2,5
2515,B,2,2,5
2516,B,2,2,5
2517,B,2,2,5
2518,B,2,2,5
2519,B,2,2,5
2520,B,2,2,5
2521,B,2,2,5
2522,B,2,2,5
2523,B,2,2,5
2524,B,2,2,5
2525,B,2,2,5
2526,B,2,2,5
2527,B,2,2,5
2528,B,2,2,5
2529,B,2,2,5
2530,B,2,2,5
2531,B,2,2,5
2532,B,2,2,5
2533,B,2,2,5
2534,B,2,2,5
2535,B,2,2,5
2536,B,2,2,5
2537,B,2,2,5
2538,B,2,2,5
2539,B,2,2,5
2540,B,2,2,5
2541,B,2,2,5
2542,B,2,2,5
2543,B,2,2,5
2544,B,2,2,5
2545,B,2,2,5
2546,B,2,2,5
2547,B,2,2,5
2548,B,2,2,5
2549,B,2,2,5
2550,B,2,2,5
2551,B,2,2,5
2552,B,2,2,5
2553,B,2,2,5
2554,B,2,2,5
2555,B,2,2,5
2556,B,2,2,5
2557,B,2,2,5
2558,B,2,2,5
2559,B,2,2,5
2560,B,2,2,5
2561,B,2,2,5
2562,B,2,2,5
2563,B,2,2,5
2564,B,2,2,5
2565,B,2,2,5
2566,B,2,2,5
2567,B,2,2,5
2568,B,2,2,5
2569,B,2,2,5
2570,B,2,2,5
2571,B,2,2,5
2572,B,2,2,5
2573,B,2,2,5
2574,B,2,2,5
2575,B,2,2,5
2576,B,2,2,5
2577,B,2,2,5
2578,B,2,2,5
2579,B,2,2,5
2580,B,2,2,5
2581,B,2,2,5
2582,B,2,2,5
2583,B,2,2,5
2584,B,2,2,5
2585,B,2,2,5
2586,B,2,2,5
2587,B,2,2,5
2588,B,2,2,5
2589,B,2,2,5
2590,B,2,2,5
2591,B,2,2,5
2592,B,2,2,5
2593,B,2,2,5
2594,B,2,2,5
2595,B,2,2,5
2596,B,2,2,5
2597,B,2,2,5
2598,B,2,2,5
2599,B,2,2,5
2600,B,2,2,5
2601,B,2,2,5
2602,B,2,2,5
2603,B,2,2,5
2604,B,2,2,5
2605,B,2,2,5
2606,B,2,2,5
2607,B,2,2,5
2608,B,2,2,5
2609,B,2,2,5
2610,B,2,2,5
2611,B,2,2,5
2612,B,2,2,5
2613,B,2,2,5
2614,B,2,2,5
2615,B,2,2,5
2616,B,2,2,5
2617,B,2,2,5
2618,B,2,2,5
2619,B,2,2,5
2620,B,2,2,5
2621,B,2,2,5
2622,B,2,2,5
2623,B,2,2,5
2624,B,2,2,5
2625,B,2,2,5
2626,B,2,2,5
2627,B,2,2,5
2628,B,2,2,5
2629,B,2,2,5
2630,B,2,2,5
